id,value,feed_id,created_at,lat,lon,ele
0F6B22VHKSGW7V2TB9DTKPH3H2,0,2408569,2022-12-15 02:30:11 UTC,0.0,0.0,0.0
0F6B2325CN1PBFPW6GA656YGHP,0,2408569,2022-12-15 02:30:33 UTC,0.0,0.0,0.0
0F6B233SCKP6WPAY18YW53CKJM,0,2408569,2022-12-15 02:30:38 UTC,0.0,0.0,0.0
0F6B235DB0730ZV24TDWNS7608,0,2408569,2022-12-15 02:30:43 UTC,0.0,0.0,0.0
0F6B23715FHT1H1K4WWVCN2KBQ,0,2408569,2022-12-15 02:30:49 UTC,0.0,0.0,0.0
0F6B238N7N3595CM9C2QYA23NX,0,2408569,2022-12-15 02:30:54 UTC,0.0,0.0,0.0
0F6B23A92DRR0GZHNNG2E6TRRV,0,2408569,2022-12-15 02:30:59 UTC,0.0,0.0,0.0
0F6B23BX29M8V5WPTEQ9RKJXAK,0,2408569,2022-12-15 02:31:05 UTC,0.0,0.0,0.0
0F6B3RFQF5D2H3QJD3SVMY0THG,0,2408569,2022-12-15 04:03:55 UTC,0.0,0.0,0.0
0F6B3RHBG7K4BKC4AQHCFY5VKT,0,2408569,2022-12-15 04:04:00 UTC,0.0,0.0,0.0
0F6B3RJZHBHBX54PG7HW9350M9,0,2408569,2022-12-15 04:04:05 UTC,0.0,0.0,0.0
0F6B3RMKG2JM8Z3744KS0SYDA5,0,2408569,2022-12-15 04:04:11 UTC,0.0,0.0,0.0
0F6B3RP7B3A29ZATKCNGYAX2Y8,0,2408569,2022-12-15 04:04:16 UTC,0.0,0.0,0.0
0F6B3RQVD2P8H7SMMJYPN7KYY5,0,2408569,2022-12-15 04:04:21 UTC,0.0,0.0,0.0
0F6B3RSFBAA99QK9ABAH0TMEN9,0,2408569,2022-12-15 04:04:27 UTC,0.0,0.0,0.0
0F6B3RV5F4H6K501R1JXZBSJFG,0,2408569,2022-12-15 04:04:32 UTC,0.0,0.0,0.0
0F6B60KQ3A3RFE8ZJ89S7NWM6H,0.000000,2408569,2022-12-15 06:09:57 UTC,0.0,0.0,0.0
0F6B60M3R526JWS6HF4GDS3817,0.000000,2408569,2022-12-15 06:09:59 UTC,0.0,0.0,0.0
0F6B60MGB9JWH68AWHVFPA8TR8,0.000000,2408569,2022-12-15 06:10:00 UTC,0.0,0.0,0.0
0F6B60MX5HFCPMZD4HYATHTXF4,0.000000,2408569,2022-12-15 06:10:01 UTC,0.0,0.0,0.0
0F6B60N9WVQ66T0X8MSV0V5NTK,0.000000,2408569,2022-12-15 06:10:03 UTC,0.0,0.0,0.0
0F6B60NPGX5ZTVGHT0JVZEWB74,0.000000,2408569,2022-12-15 06:10:04 UTC,0.0,0.0,0.0
0F6B60P3AAYCWNQ0R46YY4D9ZY,0.000000,2408569,2022-12-15 06:10:05 UTC,0.0,0.0,0.0
0F6B62DPE4ADZZR5TR1FXREDR3,6.000000,2408569,2022-12-15 06:13:07 UTC,0.0,0.0,0.0
0F6B62FAEWQ1H4D7D9HDNZZ6JE,6.000000,2408569,2022-12-15 06:13:13 UTC,0.0,0.0,0.0
0F6B63V5EW272TJ9BFS3MQYAB0,6.000000,2408569,2022-12-15 06:15:36 UTC,0.0,0.0,0.0
0F6B63WS6BZBBBX5HSA4AC9CB2,6.000000,2408569,2022-12-15 06:15:42 UTC,0.0,0.0,0.0
0F6B63YD1R14G8KW8C0MTP75ES,6.000000,2408569,2022-12-15 06:15:47 UTC,0.0,0.0,0.0
0F6B64M59WKKHDA4ZTS0T4B49X,6.000000,2408569,2022-12-15 06:16:58 UTC,0.0,0.0,0.0
0F6B64NS1PRRSTS784P70Z14WA,6.000000,2408569,2022-12-15 06:17:04 UTC,0.0,0.0,0.0
0F6B64QCYZ3Q62QWE99J90J4YD,7.000000,2408569,2022-12-15 06:17:09 UTC,0.0,0.0,0.0
0F6B64S02ZGVDBA95261DTST96,7.000000,2408569,2022-12-15 06:17:14 UTC,0.0,0.0,0.0
0F6B64TKMPA638RAQ34WT4CC8T,6.000000,2408569,2022-12-15 06:17:19 UTC,0.0,0.0,0.0
0F6B64W78XRYM0VD4TQC0RT5A9,7.000000,2408569,2022-12-15 06:17:25 UTC,0.0,0.0,0.0
0F6B64XTY0N7XAWA1HKJKXJ3B2,7.000000,2408569,2022-12-15 06:17:30 UTC,0.0,0.0,0.0
0F6B6DD56KY0XYG0SN329M8TA9,0.000000,2408569,2022-12-15 06:32:19 UTC,0.0,0.0,0.0
0F6B6DERPA05R7JMVKG05JTQ2B,0.000000,2408569,2022-12-15 06:32:24 UTC,0.0,0.0,0.0
0F6B6DGC8EKRTCX00EDCQANPTG,0.000000,2408569,2022-12-15 06:32:30 UTC,0.0,0.0,0.0
0F6B6DHZTM6Z8TD1FZPQDGZF5R,0.000000,2408569,2022-12-15 06:32:35 UTC,0.0,0.0,0.0
0F6B6DKKW4HM5SZV1YEAK7Y9PF,0.000000,2408569,2022-12-15 06:32:40 UTC,0.0,0.0,0.0
0F6B6DN6YKYJHS51ESBCY002X8,0.000000,2408569,2022-12-15 06:32:46 UTC,0.0,0.0,0.0
0F6B6DPTGG8NVREA5M86SJJ132,0.000000,2408569,2022-12-15 06:32:51 UTC,0.0,0.0,0.0
0F6B6DRE3QE6F81DXNN5CJVYG6,0.000000,2408569,2022-12-15 06:32:56 UTC,0.0,0.0,0.0
