,0,1,2,3,4,5
0,81.48994312507821,0.024828184790686478,12.575677089947746,81.48994312507821,0.024828184790686478,12.575677089947746
1,94.47905805995627,0.013945595842087025,4.240113248893495,85.44070200407899,0.013012992938207051,1.9357825613584048
2,118.75717991784609,0.025265196866339473,13.652159090895623,70.40915878838686,0.021554274731144702,10.59123219835334
3,107.99069966287786,0.017713788985828184,7.4081197421102996,79.9619411518762,0.015665306220375964,4.163482548487565
4,58.18402725702729,0.013072593137932829,1.3531430575474959,58.18402725702729,0.013072593137932829,1.3531430575474959
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,85.52310128207857,0.01748150522053343,6.875206346244066,83.27618880634881,0.013173620496352402,-1.9834122539700205
7,73.72066085948498,0.019884788841590104,9.303653677168755,73.72066085948498,0.019884788841590104,9.303653677168755
8,101.48087237451122,0.022111044210079717,12.888266915964115,83.10841197452308,0.021377030021932752,12.060234833319372
9,112.03911199483444,0.023745033747540546,13.344897282197541,80.83093170315516,0.020826878414299123,10.011569595024516
10,96.88360585420469,0.02171577201445769,9.056964195044138,88.42552360206427,0.02117828345429024,8.492229132343322
11,94.55922073262676,0.02286028331302041,9.8839460722452,84.38481432675358,0.023160152124524325,10.188278514967696
12,85.84070379041309,0.022310576160598554,9.21542608425109,83.92598642060152,0.022271049605582276,9.17760297980085
13,87.82265893519549,0.018824829669640525,7.931614560003953,87.82265893519549,0.018824829669640525,7.931614560003953
