,0,1,2,3,4,5
0,90.530387427926,0.010447140946444064,-9.006074600556556,90.530387427926,0.010447140946444064,-9.006074600556556
1,104.25349361636742,0.00554378952989445,-37.16309505705223,104.25349361636742,0.00554378952989445,-37.16309505705223
2,78.93751102567286,0.017748213903663233,9.418796878488246,78.93751102567286,0.017748213903663233,9.418796878488246
3,133.43023429292788,0.018561275582539873,10.818217784785523,93.57555190591705,0.016556221964963102,5.859705028370385
4,82.13653123392928,0.015165605708514074,5.115102806300048,82.13653123392928,0.015165605708514074,5.115102806300048
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,69.19909494826662,0.010664972538022064,-6.0874647203175165,69.19909494826662,0.010664972538022064,-6.0874647203175165
7,94.37598880345904,0.02235804238200519,19.614322847818734,78.22727127146909,0.022334211204944325,19.817891567361215
8,126.13187829161501,0.027125763741011655,25.474169720857727,124.16880054444952,0.009329938727273026,-39.23740877513489
9,138.84456849084734,0.018062030430069678,3.480314963665315,90.7287486402191,0.019272975151793062,6.8154496988209345
10,139.42597605324997,0.012850766151855604,-10.483234852611579,103.80351500930712,0.011760989602966378,-13.674562423644844
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,110.27819480517938,0.01834454083989741,4.371015946414456,86.3195038403286,0.016914210512428054,2.4514585521202927
13,121.90939651402954,0.01596074119274634,6.573722641437522,93.64104504302797,0.012220096864879546,-2.653666597044598
